Title,Source,Date,Url,Category,Ticker,Title_Sentiment,Content_Sentiment,Combined_Sentiment
Coffee Price War Burns Keurig and Starbucks,The Wall Street Journal,10/27/2024,https://finance.yahoo.com/m/338c97e1-78b2-310b-84ea-12c257f3d96f/coffee-price-war-burns-keurig.html,Stock,SBUX,-0.0207,-0.34,-0.2442099999999999
eXp Realty Announces Winners of Hackathon at eXpcon Miami,GlobeNewswire,10/27/2024,https://www.globenewswire.com/news-release/2024/10/27/2969727/0/en/eXp-Realty-Announces-Winners-of-Hackathon-at-eXpcon-Miami.html,Stock,EXPI,0.4767,0.9936,0.83853
"Merck & Co., Inc. (MRK): Among the Best Dow Stocks to Buy According to Analysts",Insider Monkey,10/27/2024,https://finance.yahoo.com/news/merck-co-inc-mrk-among-125834211.html,Stock,MRK,0.3685,0.999,0.80985
"Vertiv Holdings Co (NYSE:VRT) Posts 41% Jump in Adjusted Operating Profit, Analyst Affirms Buy Rating with Positive AI Outlook",Insider Monkey,10/27/2024,https://finance.yahoo.com/news/vertiv-holdings-co-nyse-vrt-124912124.html,Stock,VRT,0.3919,0.9965,0.8151200000000001
"Western Digital Corporation (NASDAQ:WDC) Positioned for Growth as AI Data Demand Surges, Analysts Maintain Outperform Rating with $85 Price Target",Insider Monkey,10/27/2024,https://finance.yahoo.com/news/western-digital-corporation-nasdaq-wdc-123822995.html,Stock,WDC,0.3818,0.9968,0.8122999999999999
Pricing Power Continues to Power Coca-Cola. Can It Last?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/b6e81a92-619c-3466-b78c-dfc6629b523c/pricing-power-continues-to.html,Stock,KO,0.0207,0.9726,0.68703
Analyst adjusts Meta stock price target with earnings on tap,TheStreet,10/27/2024,https://finance.yahoo.com/m/1dbd9547-bc33-3e3b-ad99-2300478d11a2/analyst-adjusts-meta-stock.html,Stock,GOOGL,0.0,0.998,0.6986
Analyst adjusts Meta stock price target with earnings on tap,TheStreet,10/27/2024,https://finance.yahoo.com/m/1dbd9547-bc33-3e3b-ad99-2300478d11a2/analyst-adjusts-meta-stock.html,Stock,GOOG,0.0,0.998,0.6986
Analyst adjusts Meta stock price target with earnings on tap,TheStreet,10/27/2024,https://finance.yahoo.com/m/1dbd9547-bc33-3e3b-ad99-2300478d11a2/analyst-adjusts-meta-stock.html,Stock,META,0.0,0.998,0.6986
"Intel Corporation (NASDAQ:INTC) Strengthens AI Offerings in Partnership with Iterate.ai, Rolling Out Generate for Innovative AI Solutions",Insider Monkey,10/27/2024,https://finance.yahoo.com/news/intel-corporation-nasdaq-intc-strengthens-123256924.html,Stock,INTC,0.5163,0.9951,0.8514599999999999
Alibaba Agrees to Pay $433.5 Million to Settle Shareholder Lawsuit,The Information,10/27/2024,https://finance.yahoo.com/m/bd9b911f-f3f8-384a-86bb-c7107ca52d77/alibaba-agrees-to-pay-%24433.5.html,Stock,BABA,0.2011,0.2858,0.26039
From Nvidia to nuclear power to extra spicy hot sauce,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/from-nvidia-to-nuclear-power-to-extra-spicy-hot-sauce-123010664.html,Stock,MKC,0.0284,0.9684,0.6864
From Nvidia to nuclear power to extra spicy hot sauce,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/from-nvidia-to-nuclear-power-to-extra-spicy-hot-sauce-123010664.html,Stock,HLT,0.0284,0.9684,0.6864
From Nvidia to nuclear power to extra spicy hot sauce,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/from-nvidia-to-nuclear-power-to-extra-spicy-hot-sauce-123010664.html,Stock,MAR,0.0284,0.9684,0.6864
From Nvidia to nuclear power to extra spicy hot sauce,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/from-nvidia-to-nuclear-power-to-extra-spicy-hot-sauce-123010664.html,Stock,IBM,0.0284,0.9684,0.6864
From Nvidia to nuclear power to extra spicy hot sauce,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/from-nvidia-to-nuclear-power-to-extra-spicy-hot-sauce-123010664.html,Stock,GOOGL,0.0284,0.9684,0.6864
From Nvidia to nuclear power to extra spicy hot sauce,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/from-nvidia-to-nuclear-power-to-extra-spicy-hot-sauce-123010664.html,Stock,GOOG,0.0284,0.9684,0.6864
From Nvidia to nuclear power to extra spicy hot sauce,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/from-nvidia-to-nuclear-power-to-extra-spicy-hot-sauce-123010664.html,Stock,DIS,0.0284,0.9684,0.6864
From Nvidia to nuclear power to extra spicy hot sauce,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/from-nvidia-to-nuclear-power-to-extra-spicy-hot-sauce-123010664.html,Stock,NVDA,0.0284,0.9684,0.6864
From Nvidia to nuclear power to extra spicy hot sauce,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/from-nvidia-to-nuclear-power-to-extra-spicy-hot-sauce-123010664.html,Stock,NFLX,0.0284,0.9684,0.6864
From Nvidia to nuclear power to extra spicy hot sauce,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/from-nvidia-to-nuclear-power-to-extra-spicy-hot-sauce-123010664.html,Stock,TSLA,0.0284,0.9684,0.6864
This Billionaire Income Investor Prefers These Ultra-High-Yield Dividend Stocks Right Now,Motley Fool,10/27/2024,https://finance.yahoo.com/m/d81e2d8e-28c7-31cb-b05c-fdabc40ca260/this-billionaire-income.html,Stock,KMI,0.0451,0.9981,0.7121999999999999
This Billionaire Income Investor Prefers These Ultra-High-Yield Dividend Stocks Right Now,Motley Fool,10/27/2024,https://finance.yahoo.com/m/d81e2d8e-28c7-31cb-b05c-fdabc40ca260/this-billionaire-income.html,Stock,WMB,0.0451,0.9981,0.7121999999999999
This Billionaire Income Investor Prefers These Ultra-High-Yield Dividend Stocks Right Now,Motley Fool,10/27/2024,https://finance.yahoo.com/m/d81e2d8e-28c7-31cb-b05c-fdabc40ca260/this-billionaire-income.html,Stock,EPD,0.0451,0.9981,0.7121999999999999
This Billionaire Income Investor Prefers These Ultra-High-Yield Dividend Stocks Right Now,Motley Fool,10/27/2024,https://finance.yahoo.com/m/d81e2d8e-28c7-31cb-b05c-fdabc40ca260/this-billionaire-income.html,Stock,ET,0.0451,0.9981,0.7121999999999999
Is SoFi Stock a Buy?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/fa563c64-6f12-316c-b83a-d18671281435/is-sofi-stock-a-buy%3F.html,Stock,SOFI,0.009,0.9972,0.70074
Citi Launches New Digital Trade Receivable Finance Solution,Business Wire,10/27/2024,https://www.businesswire.com/news/home/20241027200846/en/,Stock,C,0.0207,0.0,0.006209999999999999
Eli Lilly gets nod to launch weight-loss drug in Hong Kong - Bloomberg News,Reuters,10/27/2024,https://finance.yahoo.com/news/eli-lilly-gets-nod-launch-010544802.html,Stock,LLY,0.0077,0.0258,0.02037
Dow Recognizes the Winners for the 35th Dow Packaging Innovation Awards at Tokyo Pack 2024,PR Newswire,10/27/2024,https://www.prnewswire.com/news-releases/dow-recognizes-the-winners-for-the-35th-dow-packaging-innovation-awards-at-tokyo-pack-2024-302286869.html,Stock,DOW,0.7323,0.9991,0.9190599999999999
Alcon Singapore Elevates Associate Experience with Inspiring Engagement Programs,Business Wire,10/27/2024,https://www.businesswire.com/news/home/20241027467876/en/,Stock,ALC,0.4758,0.0,0.14274
CORXEL and LENZ Therapeutics Announce Positive Topline Data from China Phase 3 Presbyopia Trial of LNZ100,GlobeNewswire,10/27/2024,https://www.globenewswire.com/news-release/2024/10/28/2969758/0/en/CORXEL-and-LENZ-Therapeutics-Announce-Positive-Topline-Data-from-China-Phase-3-Presbyopia-Trial-of-LNZ100.html,Stock,LENZ,0.3612,0.9987,0.80745
Faraday Future's FX Brand Continues Its Ramp Up as It Kicks Off Hiring for Key Positions,Business Wire,10/27/2024,https://www.businesswire.com/news/home/20241027730830/en,Stock,FFIE,0.3622,0.0,0.10866
Olympus CEO Exits After Allegation He Bought Illegal Drugs,Bloomberg,10/27/2024,https://finance.yahoo.com/news/olympus-ceo-exits-probe-drug-235003968.html,Stock,TM,-0.0181,-0.0643,-0.05043999999999999
Boeing Plans Over $15 Billion Capital Hike as Soon as Monday,Bloomberg,10/27/2024,https://finance.yahoo.com/news/boeing-plans-over-15-billion-234552366.html,Stock,BA,0.0155,-0.6956,-0.48227
"A $400k/year Meta Employee Fired For Violating Meal Credit Policy  Bought Tea And Toothpaste, Calls It 'Almost Surreal'",Benzinga,10/27/2024,https://finance.yahoo.com/news/400k-meta-employee-fired-violating-003021372.html,Stock,META,-0.792,-0.7114,-0.73558
McDonalds and Food-Safety Officials Clear Beef in E. Coli Probe,The Wall Street Journal,10/27/2024,https://finance.yahoo.com/m/5870fa67-3da3-3619-a101-a1d88b00635f/mcdonald%E2%80%99s-and-food-safety.html,Stock,MCD,-0.0052,-0.1456,-0.10348
McDonalds rules out beef patties as source of E. coli outbreak,Reuters,10/27/2024,https://finance.yahoo.com/news/mcdonald-rules-beef-patties-source-232316283.html,Stock,MCD,-0.0194,-0.9631,-0.67999
"McDonald's Quarter Pounders will return to restaurants impacted by E. coli outbreak, but without onions",Nation's Restaurant News,10/27/2024,https://www.nrn.com/quick-service/mcdonald-s-quarter-pounders-will-return-restaurants-impacted-e-coli-outbreak-without,Stock,MCD,-0.0071,0.076,0.05107
McDonalds Rules Out Beef Patties as E. Coli Outbreak Source,Bloomberg,10/27/2024,https://finance.yahoo.com/news/mcdonald-rules-beef-patties-e-225437851.html,Stock,MCD,-0.0194,-0.9786,-0.69084
"Testing rules out beef patties as the source of E. coli outbreak, McDonalds says",Associated Press Finance,10/27/2024,https://finance.yahoo.com/news/testing-rules-beef-patties-source-223358917.html,Stock,MCD,-0.0194,-0.9833,-0.69413
Better Artificial Intelligence Stock: Palantir vs. C3.ai,Motley Fool,10/27/2024,https://finance.yahoo.com/m/4840db25-a5f0-3b92-99d0-b1f01d82e181/better-artificial.html,Stock,AI,0.6762,0.9988,0.90202
Better Artificial Intelligence Stock: Palantir vs. C3.ai,Motley Fool,10/27/2024,https://finance.yahoo.com/m/4840db25-a5f0-3b92-99d0-b1f01d82e181/better-artificial.html,Stock,PLTR,0.6762,0.9988,0.90202
Better Artificial Intelligence Stock: Palantir vs. C3.ai,Motley Fool,10/27/2024,https://finance.yahoo.com/m/4840db25-a5f0-3b92-99d0-b1f01d82e181/better-artificial.html,Stock,BKR,0.6762,0.9988,0.90202
McDonald's says tests have ruled out beef patties as the source of the E. coli outbreak tied to Quarter Pounders,Associated Press Finance,10/27/2024,https://finance.yahoo.com/news/mcdonalds-says-tests-ruled-beef-222343025.html,Stock,MCD,-0.0194,-0.0116,-0.013939999999999998
"If You Invested $10,000 In Goldman Sachs Stock 10 Years Ago, How Much Would You Have Now?",Benzinga,10/27/2024,https://finance.yahoo.com/news/invested-10-000-goldman-sachs-220014987.html,Stock,GSC,0.0026,0.9901,0.69385
Bill Gates Is Pouring Billions Into Nuclear Power. Is This the Best Nuclear Stock to Buy Now?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/2ac0a71a-5f5e-3e6b-b9ec-5d1d8cad89ef/bill-gates-is-pouring.html,Stock,MSFT,0.3767,0.9917,0.8071999999999999
Does Netflix Belong Back in the Conversation for Best Tech Stocks to Buy Right Now?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/c15a6d76-7583-3b2d-a08a-5d3436e72cc7/does-netflix-belong-back-in.html,Stock,NFLX,0.3839,0.9927,0.81006
Does Netflix Belong Back in the Conversation for Best Tech Stocks to Buy Right Now?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/c15a6d76-7583-3b2d-a08a-5d3436e72cc7/does-netflix-belong-back-in.html,Stock,META,0.3839,0.9927,0.81006
FDA Endocrinologic and Metabolic Drugs Advisory Committee to hold a meeting,TipRanks,10/27/2024,https://finance.yahoo.com/news/fda-endocrinologic-metabolic-drugs-advisory-213506159.html,Stock,LXRX,0.0,0.8181,0.57267
Weekly Roundup on the Cannabis Sector & Psychedelic Sector 10-28-2024,Market Exclusive,10/27/2024,https://finance.yahoo.com/news/weekly-roundup-cannabis-sector-psychedelic-213404393.html,Stock,REFI,0.0,0.9985,0.69895
Weekly Roundup on the Cannabis Sector & Psychedelic Sector 10-28-2024,Market Exclusive,10/27/2024,https://finance.yahoo.com/news/weekly-roundup-cannabis-sector-psychedelic-213404393.html,Stock,MIRA,0.0,0.9985,0.69895
Weekly Roundup on the Cannabis Sector & Psychedelic Sector 10-28-2024,Market Exclusive,10/27/2024,https://finance.yahoo.com/news/weekly-roundup-cannabis-sector-psychedelic-213404393.html,Stock,CGC,0.0,0.9985,0.69895
How a Mumbai Drugmaker Is Helping Putin Get Nvidia AI Chips,Bloomberg,10/27/2024,https://finance.yahoo.com/news/mumbai-drugmaker-helping-putin-nvidia-210019312.html,Stock,NVDA,0.296,0.9677,0.7661899999999999
How a Mumbai Drugmaker Is Helping Putin Get Nvidia AI Chips,Bloomberg,10/27/2024,https://finance.yahoo.com/news/mumbai-drugmaker-helping-putin-nvidia-210019312.html,Stock,DELL,0.296,0.9677,0.7661899999999999
How a Mumbai Drugmaker Is Helping Putin Get Nvidia AI Chips,Bloomberg,10/27/2024,https://finance.yahoo.com/news/mumbai-drugmaker-helping-putin-nvidia-210019312.html,Stock,AMD,0.296,0.9677,0.7661899999999999
Should you buy Tesla stock now? The EV maker is charging up for the next wave of growth,Fortune,10/27/2024,https://finance.yahoo.com/news/buy-tesla-stock-now-ev-203226433.html,Stock,TSLA,0.6162,0.9834,0.87324
Newmont Cadia Awarded The Copper Mark and The Molybdenum Mark,Business Wire,10/27/2024,https://www.businesswire.com/news/home/20241027446724/en/Cadia,Stock,NEM,0.4019,0.0,0.12056999999999998
Palantir's Stock Is Up 161% This Year. Is It Too Expensive to Buy?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/6e5fac99-4c34-3420-9cc3-c84c28afd0b6/palantir%27s-stock-is-up-161%25.html,Stock,PLTR,0.3612,0.0,0.10836
Lyft to Pay $2.1 Million to Resolve FTC Claims Over Driver Pay,The Information,10/27/2024,https://finance.yahoo.com/m/9a762c48-ae62-3b5e-b71f-0921e1beb658/lyft-to-pay-%242.1-million-to.html,Stock,LYFT,0.0077,0.3919,0.27664
Longeveron Presents Lomecel-B Long-term Transplant-free Survival Data in Hypoplastic Left Heart Syndrome (HLHS) at the Congenital Heart Surgeons' Society (CHSS) 51st Annual Meeting,GlobeNewswire,10/27/2024,https://www.globenewswire.com/news-release/2024/10/27/2969739/0/en/Longeveron-Presents-Lomecel-B-Long-term-Transplant-free-Survival-Data-in-Hypoplastic-Left-Heart-Syndrome-HLHS-at-the-Congenital-Heart-Surgeons-Society-CHSS-51st-Annual-Meeting.html,Stock,LGVN,0.058,0.98,0.7033999999999999
Is United Airlines Stock a Buy?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/ff06edbc-aac6-3fda-9032-a688185f3ed4/is-united-airlines-stock-a.html,Stock,UAL,0.4282,0.9976,0.82678
Is Summit Therapeutics a Millionaire Maker?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/a396c07c-4d6b-3876-9691-0485d95c150b/is-summit-therapeutics-a.html,Stock,SMMT,0.0013,0.9957,0.69738
Should You Buy the 3 Highest-Paying Dividend Stocks in the Dow Jones?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/775f3785-ba23-335a-a0e6-80e42f33e9fe/should-you-buy-the-3.html,Stock,VZ,0.009,0.9982,0.70144
Should You Buy the 3 Highest-Paying Dividend Stocks in the Dow Jones?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/775f3785-ba23-335a-a0e6-80e42f33e9fe/should-you-buy-the-3.html,Stock,CVX,0.009,0.9982,0.70144
Douglas Elliman Board Pushed for CEO Howard Lorbers Exit Amid Culture Concerns,The Wall Street Journal,10/27/2024,https://finance.yahoo.com/m/cdacd702-f501-3dd0-ab19-7a03dd31987f/douglas-elliman-board-pushed.html,Stock,DOUG,0.0,-0.0052,-0.0036399999999999996
Olin price target lowered to $50 from $55 at JPMorgan,TipRanks,10/27/2024,https://finance.yahoo.com/news/olin-price-target-lowered-50-173024584.html,Stock,OLN,-0.128,0.8276,0.54092
Saia price target lowered to $499 from $501 at JPMorgan,TipRanks,10/27/2024,https://finance.yahoo.com/news/saia-price-target-lowered-499-173018621.html,Stock,SAIA,-0.128,0.2204,0.11588000000000001
Colgate-Palmolive price target lowered to $109 from $114 at JPMorgan,TipRanks,10/27/2024,https://finance.yahoo.com/news/colgate-palmolive-price-target-lowered-173011346.html,Stock,CL,-0.128,0.9171,0.6035699999999999
Olin price target lowered to $48 from $55 at Citi,TipRanks,10/27/2024,https://finance.yahoo.com/news/olin-price-target-lowered-48-172514579.html,Stock,OLN,-0.128,0.9003,0.59181
Sam Altman-backed energy stock surges amid AI-driven 'nuclear power renaissance',Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/sam-altman-backed-energy-stock-surges-amid-ai-driven-nuclear-power-renaissance-172512779.html,Stock,GOOGL,0.0348,0.9579,0.68097
Sam Altman-backed energy stock surges amid AI-driven 'nuclear power renaissance',Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/sam-altman-backed-energy-stock-surges-amid-ai-driven-nuclear-power-renaissance-172512779.html,Stock,SMR,0.0348,0.9579,0.68097
Sam Altman-backed energy stock surges amid AI-driven 'nuclear power renaissance',Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/sam-altman-backed-energy-stock-surges-amid-ai-driven-nuclear-power-renaissance-172512779.html,Stock,AMZN,0.0348,0.9579,0.68097
Sam Altman-backed energy stock surges amid AI-driven 'nuclear power renaissance',Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/sam-altman-backed-energy-stock-surges-amid-ai-driven-nuclear-power-renaissance-172512779.html,Stock,GOOG,0.0348,0.9579,0.68097
Sam Altman-backed energy stock surges amid AI-driven 'nuclear power renaissance',Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/sam-altman-backed-energy-stock-surges-amid-ai-driven-nuclear-power-renaissance-172512779.html,Stock,NNE,0.0348,0.9579,0.68097
Sam Altman-backed energy stock surges amid AI-driven 'nuclear power renaissance',Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/sam-altman-backed-energy-stock-surges-amid-ai-driven-nuclear-power-renaissance-172512779.html,Stock,OKLO,0.0348,0.9579,0.68097
Sam Altman-backed energy stock surges amid AI-driven 'nuclear power renaissance',Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/sam-altman-backed-energy-stock-surges-amid-ai-driven-nuclear-power-renaissance-172512779.html,Stock,MSFT,0.0348,0.9579,0.68097
Bloomin Brands price target lowered to $18 from $20 at Citi,TipRanks,10/27/2024,https://finance.yahoo.com/news/bloomin-brands-price-target-lowered-172507490.html,Stock,BLMN,-0.128,-0.5098,-0.39526
Saia price target raised to $534 from $518 at Citi,TipRanks,10/27/2024,https://finance.yahoo.com/news/saia-price-target-raised-534-172007969.html,Stock,SAIA,0.0,0.4134,0.28937999999999997
Prelude Therapeutics price target lowered to $1 from $3 at Barclays,TipRanks,10/27/2024,https://finance.yahoo.com/news/prelude-therapeutics-price-target-lowered-171514131.html,Stock,PRLD,-0.128,0.2835,0.16004999999999997
Virtus Investment price target raised to $212 from $207 at Barclays,TipRanks,10/27/2024,https://finance.yahoo.com/news/virtus-investment-price-target-raised-171507389.html,Stock,VRTS,0.009,0.5596,0.39441999999999994
2 High-Yield Dividend Stocks That Are Screaming Buys Right Now,Motley Fool,10/27/2024,https://finance.yahoo.com/m/55c66f41-509c-3693-8608-071250f0b933/2-high-yield-dividend-stocks.html,Stock,IBM,-0.3664,0.9946,0.5862999999999999
2 High-Yield Dividend Stocks That Are Screaming Buys Right Now,Motley Fool,10/27/2024,https://finance.yahoo.com/m/55c66f41-509c-3693-8608-071250f0b933/2-high-yield-dividend-stocks.html,Stock,DRI,-0.3664,0.9946,0.5862999999999999
"Boeing Strike Is a Hot Mess. The Union Has Risk, Too.",Barrons.com,10/27/2024,https://finance.yahoo.com/m/bcad9744-c716-37b6-9d80-8e7fe517de66/boeing-strike-is-a-hot-mess..html,Stock,BA,-0.3828,0.0207,-0.10034999999999998
Heritage Financial Corp (HFWA) Q3 2024 Earnings Call Highlights: Strong Loan and Deposit Growth ...,GuruFocus.com,10/27/2024,https://finance.yahoo.com/news/heritage-financial-corp-hfwa-q3-170029822.html,Stock,HFWA,0.6149,0.9918,0.87873
How Much Would It Take To Earn $100 A Month From Public Storage Stock?,Benzinga,10/27/2024,https://finance.yahoo.com/news/much-earn-100-month-public-170015027.html,Stock,PSA,0.0194,0.9838,0.69448
Biden calls out Musk over a published report that the Tesla CEO once worked in the US illegally,Associated Press Finance,10/27/2024,https://finance.yahoo.com/news/biden-calls-musk-over-published-164255524.html,Stock,TSLA,-0.0207,0.8919,0.6181199999999999
Tesla Breaks Out Powerfully On Earnings; BYD In Buy Zone With Q3 Results Due,Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/29c92e28-b5ab-392e-8f22-ae525864f9e8/tesla-breaks-out-powerfully.html,Stock,TSLA,0.009,0.0271,0.02167
3 Dividend Stocks to Double Up on Right Now,Motley Fool,10/27/2024,https://finance.yahoo.com/m/224a105e-b0f5-39b5-b9a9-1598a265751b/3-dividend-stocks-to-double.html,Stock,XOM,0.3899,0.9953,0.81368
3 Dividend Stocks to Double Up on Right Now,Motley Fool,10/27/2024,https://finance.yahoo.com/m/224a105e-b0f5-39b5-b9a9-1598a265751b/3-dividend-stocks-to-double.html,Stock,F,0.3899,0.9953,0.81368
3 Dividend Stocks to Double Up on Right Now,Motley Fool,10/27/2024,https://finance.yahoo.com/m/224a105e-b0f5-39b5-b9a9-1598a265751b/3-dividend-stocks-to-double.html,Stock,JNJ,0.3899,0.9953,0.81368
ACG Presidential Plenary to Highlight Analysis of Xifaxan(R) (rifaximin) Risk Reduction of Overt Hepatic Encephalopathy (OHE) Recurrence,ACCESSWIRE,10/27/2024,https://www.accesswire.com/935601/acg-presidential-plenary-to-highlight-analysis-of-xifaxanr-rifaximin-risk-reduction-of-overt-hepatic-encephalopathy-ohe-recurrence,Stock,BHC,-0.3538,-0.9306,-0.75756
Edwards Lifesciences price target raised to $85 from $80 at Barclays,TipRanks,10/27/2024,https://finance.yahoo.com/news/edwards-lifesciences-price-target-raised-160507866.html,Stock,EW,0.0,0.6079,0.42552999999999996
Tesla Shares Surge on Delivery Forecast. Is It Time to Buy the Stock?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/97f4db27-db9d-32c4-b397-bf9573902a1e/tesla-shares-surge-on.html,Stock,TSLA,0.3127,0.9987,0.7928999999999999
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,AAPL,0.3612,0.5661,0.50463
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,GOOGL,0.3612,0.5661,0.50463
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,AMZN,0.3612,0.5661,0.50463
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,GOOG,0.3612,0.5661,0.50463
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,NVDA,0.3612,0.5661,0.50463
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,MSFT,0.3612,0.5661,0.50463
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,META,0.3612,0.5596,0.50008
"How Morgan Stanley, Hess Midstream And Clorox Can Put Cash In Your Pocket",Benzinga,10/27/2024,https://finance.yahoo.com/news/morgan-stanley-hess-midstream-clorox-160013020.html,Stock,HESM,0.0232,0.9944,0.7030399999999999
"How Morgan Stanley, Hess Midstream And Clorox Can Put Cash In Your Pocket",Benzinga,10/27/2024,https://finance.yahoo.com/news/morgan-stanley-hess-midstream-clorox-160013020.html,Stock,CLX,0.0232,0.9944,0.7030399999999999
Phathom Pharmaceuticals to Present VOQUEZNA  Data at the American College of Gastroenterology (ACG) 2024 Annual Meeting,GlobeNewswire,10/27/2024,https://www.globenewswire.com/news-release/2024/10/27/2969733/0/en/Phathom-Pharmaceuticals-to-Present-VOQUEZNA-Data-at-the-American-College-of-Gastroenterology-ACG-2024-Annual-Meeting.html,Stock,PHAT,0.0026,0.994,0.69658
Exact Sciences Presents Multiple Studies at ACG 2024 Demonstrating Leadership in Noninvasive Colorectal Cancer Screening and Patient Engagement,Business Wire,10/27/2024,https://www.businesswire.com/news/home/20241027869598/en/,Stock,EXAS,0.4723,0.0,0.14168999999999998
Why compounders and telehealth providers are undeterred by the potential end of the weight-loss drug shortage,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/why-compounders-and-telehealth-providers-are-undeterred-by-the-potential-end-of-the-weight-loss-drug-shortage-154743126.html,Stock,COST,-0.0077,0.9399,0.6556199999999999
Why compounders and telehealth providers are undeterred by the potential end of the weight-loss drug shortage,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/why-compounders-and-telehealth-providers-are-undeterred-by-the-potential-end-of-the-weight-loss-drug-shortage-154743126.html,Stock,NVO,-0.0077,0.9399,0.6556199999999999
Why compounders and telehealth providers are undeterred by the potential end of the weight-loss drug shortage,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/why-compounders-and-telehealth-providers-are-undeterred-by-the-potential-end-of-the-weight-loss-drug-shortage-154743126.html,Stock,HIMS,-0.0077,0.9399,0.6556199999999999
Why compounders and telehealth providers are undeterred by the potential end of the weight-loss drug shortage,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/why-compounders-and-telehealth-providers-are-undeterred-by-the-potential-end-of-the-weight-loss-drug-shortage-154743126.html,Stock,LLY,-0.0077,0.9399,0.6556199999999999
"Dividend Investor Earning $10,200 a Month With $977,000 Shares His Portfolio: Top 7 Stocks",Benzinga,10/27/2024,https://finance.yahoo.com/news/dividend-investor-earning-10-200-150019642.html,Stock,BIT,0.3324,0.9942,0.7956599999999999
Could Buying This Weight Loss Stock Be Like Investing in Novo Nordisk At The Dawn of The GLP-1 Revolution?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/7117387b-c203-3ff6-8a97-3d8433b7bb24/could-buying-this-weight-loss.html,Stock,VKTX,0.0077,0.9913,0.69622
